target,text,自我导向,刺激,享乐主义,成就,权力,安全,传统,遵从,慈善,大同主义
乘客地铁脱鞋，男子将鞋踢出车厢,个人素质的问题了，你不尊重他人，总有人收拾，看下次还有人在地铁里面脱鞋不,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,虽然脱鞋是个人素质问题，可以善意提醒也可找乘务员解决，直接踢鞋出车厢虽说很解气，但方法也觉不妥！,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,人也该踢出去,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,毕竟是个公共场合，这样做虽然不礼貌但是真的好爽哈哈哈,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,毕竟是个公共场合，这样做虽然不礼貌但是真的好爽哈哈哈,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,治理没素质的人的最好办法就是你也没素质,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,看的好爽，这种真的很不尊重人,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,干得漂亮，话说个人觉得在公共场合拖鞋自己不尴尬吗？我觉得可不好意思了，让人看脚丫子的吗？,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,干得漂亮 还有在地铁上吃东西真的也很令人讨厌,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,公共场合确实不应该脱鞋！干得漂亮！,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,干得好！下次直接把人甩出去,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,个人素质问题 可以跟他沟通 但是把鞋扔出去没必要,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,提醒一下比较好，如果实在不听，直接找乘务员,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,干得漂亮！既然不爱穿鞋留着鞋干嘛！,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,这是最起码的素质问题吧，公共场合这是，不是自己想怎样就怎样，能不能尊重一下别人,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,这个男子做了我想做又不敢做的事情，最讨厌这种没有素质，我行我素不考虑别人感受的人,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,认为踢鞋者做的很好，这样的“见义勇为”现象应予鼓励、提倡……恬不知耻、罔顾公共利益的人是不配穿鞋子的！,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,我有那胆量的话，我估计也会踢鞋男子勇气可佳 ,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢, 踢鞋的小伙子，勇敢又聪明，没有引起争吵，没有扰乱地铁治安，巧妙的给了那没素质人一记教训，干得漂亮~,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,做了一直想做却不敢做的事,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,虽然这么做可能不当，但是很解气，用魔法打败魔法,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,我觉得踢得挺好的，车厢里本来空气都不流通，还脱鞋让大家闻着你那香港脚的味儿吗？在公共场合里能不能有点素质了,1,0,0,0,0,1,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,太好了，一物降一物，恶人自有恶人治,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,上下班高峰期会碰到，遇到那些不讲道理的人，偶尔还会发生口角其实平时坐地铁的人对这些不文明行为真的深恶痛绝,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,踢就踢吧，他不踢总有人踢；今天不踢，改天有人踢,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,感觉都没素质,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,脱鞋子的，你礼貌吗，公共场合要注意形象有味的话谁受得了，空气还不流畅,1,0,0,0,0,1,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,以其人之道还治其人之身,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,最烦这样人脱鞋不考虑大家感受，踢鞋这位干得漂亮,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,表面：这样不好 内心：干得好，惯不得，污染空气,1,0,0,0,0,1,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,虽然把别人的鞋子踢出地铁车厢外是一件非常没有道德的行为，但是对于这种在车上脱鞋的人就应该提倡大家这么做,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢, 虽然此行为有些不妥，但却是真的很解气！面对这些劝不听的人我们只能这样，用“没素质”来对付没素质，希望这位男子能长点记性，以后不要在公共场合做出这样影响他人的行为了！,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,对不讲理的人，这样的办法是最有效的,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,前几天还看到一个在地铁脱鞋的大姐，被一个下车的小姐姐把鞋踢出地铁了，哈哈哈哈哈哈，只能说干的漂亮,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,干得漂亮，对这种强行让别人闻汗脚的混蛋就得这么对待,1,0,0,0,0,1,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,干的漂亮，在地铁里脱鞋真的好恶心，无法接受,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,这种公共人员密集的场合  不管是脚疼还是有泡都不是脱鞋的理由 踢的好,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,只有这样才能长记性，人家在公共场所都自己不要脸了，那干嘛还要好言相劝地铁工作人员做提示那可能是工作本分，那其他乘客并没有这个义务，所以这个做法很合理，顺便拿个一次性手套把鞋子扔进垃圾桶,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,有些人的恶劣行为就得用一些特殊方式惩戒，下次就不敢如此了！,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,公共场所不文明行为，就应该这样干，感谢这位小哥哥的正义之举下次我要是地铁上遇到这种事，也会这么干，我不怕他动手打我只要他敢碰我一下，我立马躺下，头痛、腰痛、浑身痛,1,0,0,0,0,1,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,虽然做的不当，但是还是想说一句干得好，这种人就该治治,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,虽然不建议这样，但是只能说干得漂亮,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,有些人就是劝不听的，劝了也没用，只有教训一下他才能够让他一辈子印象深刻，下次就不敢这样做了，把公众场合当作自己家的客厅，如果想舒服的话，应该私家车出行，而不是在地铁上拖鞋，别人没有义务闻你的脚臭味,1,0,0,0,0,1,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,想这么多干什么，本来没特殊原因，就不应该在车厢脱鞋子，我反而感觉干的漂亮！如果是我，我肯定不会在车厢里面脱鞋！,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,踢!这样很没素质啊,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,踢的好，应该把人一起踢出去！,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,对待没有素质的人，你只有更没素质才能跟他沟通，你跟他好好说话，他是不会听的,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,对于没素质的人劝阻是无效的，只有比他们更没素质才可以有一次我在电影院看电影，后面有两位女士全程嗑瓜子，声音很大，我回头劝阻多次无效，直接骂了几句难听的，两个人说我没素质，然后就把瓜子收起来了对于没素质的人来说，他们根本不会跟你讲理,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,这影响多不好，万一有脚气，那不待熏死人啊.,1,0,0,0,0,1,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,公共场合注意一点啊 又不是你家 提鞋的干得漂亮,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,是条汉子，有时候对于没素质的人，就得这样治他！,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,笑死，那些个说这种做法不可取，应该好好跟脱鞋的人说让他把鞋穿上我真的呵呵了，但凡他能有脸皮听取你的建议，他会厚颜无耻的在地铁上脱鞋？跟流氓无赖讲道理，只会伤着自己,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,，解气，真想不通在公共场合把鞋脱了的人是咋想的,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,这么干真的解气,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,我觉得这位男子做的很好，这一脚不进国??可惜了对于不尊重公共场所的人，就得让他有个教训，这样以后这样的人、这样的行为会原来越少，小惩大诫～,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,男子看不惯，可以劝阻男乘客，但他把男乘客的鞋踢走，这种行为，明显是故意损害他人财物的违法行为,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,恶人自有恶人磨！虽然我不会做，但我觉得有人这么做太过瘾了！从法律层面讲，男乘客确实是不讲公德，没有素质，但还没到违法的程度,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,真的很没有素养，就应该这样做，看他以后还敢不敢脱鞋,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,踢得好，就让这种没素质的长长记性,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,哈哈哈哈，好样的，这种没素质的人就是要好好治治他,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,不得不说，这个办法虽然不高档，但真的有效而且大快人心,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,对待这种人，只能说踢得好，干的漂亮,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,干的漂亮！要是提醒有用的话就没那么多糟心事和窝囊气了,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,面对不自觉的人，势必要用些非常规手段！干的漂亮,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,踢得好！对待这种不听劝阻，屡教不改的不文明行为人，就应该用非常之举惩罚！让他长长记性！,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,地铁上有人脱鞋时，只要有一个人把鞋踢下车，慢慢就会出现越来越多的人效仿，损失鞋子的人会越来越多，线下的争吵和线上的争论也会越来越多，人和人之间会越来越缺乏互信，社会变得越来越不和谐,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,两个人都很无语脱鞋的不文明没啥好讲的不提醒就直接把别人鞋踢出去的，我看也不是啥正常人如果有人想要效仿这个人，我权你还是三思而后行首先那个鞋是别人私人物品，你其实并没有权利这样做,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,虽然有点简单粗暴，但是应该会很有效果,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,我想说一句踢的好！公共场所不是你家，臭脚不穿鞋那就别要啦！凭什么一车人要受你臭气的折磨,1,0,0,0,0,1,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,这算以暴制暴吗，人的素质不同，这样的的人确实招人烦,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,做法有些粗鲁，但还是比较解气,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,这个行为值得点赞，非常nice在地铁上，火车上脱鞋简直不可忍,1,0,0,0,0,0,0,1,0,1
乘客地铁脱鞋，男子将鞋踢出车厢,干得漂亮，文明城市需要大家一起！,1,0,0,0,0,0,0,1,0,1
大爷怒斥夜市悬挂日式雨伞,广州就喜欢搞这些动漫展，日漫展，我实在理解不了这些，的二次元人类，就哪里好看的呢，穿的衣服遮不住屁股，遮不住胸脯，但是发型能遮住脸,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,我不理解这个伞和国内其他广大含有日本元素的东西有什么区别为什么就它有罪不能出售，其他产品却没有被抵制,0,0,0,1,0,0,1,0,0,0
大爷怒斥夜市悬挂日式雨伞,日料店门口挂日式伞有什么问题,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,问题是挂有和服元素的雨伞也没有什么问题吧，同款的伞电商上能买到，也不是违禁物品，为什么挂了要被骂，国内开日式料理点是不是都该被骂，被关，毕竟都是日本文化元素了，干脆和小日本断交得了，省着底层百姓一天天互相揭发,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,外国人穿汉服，也没见外国人说我们是外国人，穿汉服干嘛，二哈，允许中国给外国人文化传播，允许外国人喜欢中国文化，但是中国人就不许喜欢外国文化,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,照这么发展下去，日本的大使馆也要撤掉,0,0,0,1,0,0,1,0,0,0
大爷怒斥夜市悬挂日式雨伞,警惕潜移默化的文化入侵,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,建议多看战争历史，尤其是抗日战争，我承认我涉及一些，文化入侵，原谅抗日战犯国，的话题我会爆,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,我始终认为，需要有这样的人，傻子也好，过度敏感也好，某些营销带节奏赚流量的嘴脸不要太明显，吐，和服是文化符号，它蕴含了很多东西,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,只有精日才会觉得这是敏感，太开心，太开心，潜移默化偷文化这就是他们，想要的，文化自信是要的，但更要文化自强，偷马面裙怎么没下文了,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,文化入侵会攫掉一个民族的根,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,我记得北京有，北京，中日友好医院，是不是要拆了，长春，长春中日友好会馆，长春的是不是该推了，有些寺庙店宇有中日友好纪念碑，既然要这样杜绝，那这些建筑还有必要存在吗,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,民粹盛行，与其这么抵制日本文化，为什么不讲好自己的故事，自己春节都没年味了，七夕也没有各大城市去摆花呢，反倒是圣诞节，情人节各个城市过的比春节隆重，中国任何一个文化讲好都是大，都可以走出国门，这才是悲哀的地方,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,张口闭口就是要包容，不要敏感!还拿日本车，日本作家等说事你在大街上会分不清日本车，和国产车？你会把日本作家当成中国作家，你会分不清日本漫画，日本明星，日本公司?事实是这些东西你都可以分的清，但是有人会把汉服当和服，和服当汉服，分不清日本建筑和我们的传统建筑，分不清我们的油伞和日本伞……还有很多，这就是我们据理力争的原因,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,我不吃寿司也不会饿死，我用的东西都是国产，我买的车也是国产，我可以不要求别人跟我一样，但是我日本这个国家就是有所抵触,1,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,少他妈拿敏感洗地，就这些二鬼子话术爱用,0,0,0,1,0,0,1,0,0,0
大爷怒斥夜市悬挂日式雨伞,关于这类话题，文化宽容博爱泛滥的年轻人，从来不考虑这些老人要么自己要么他的父辈亲人是亲身历经抗日战争的，按照中国，万的伤亡，那时候的中国家庭，平均每，个人里面就有一个人因为日本侵华伤亡，你让那些老一辈宽容忘记血仇，宽容日本元素，未经他人苦却指点江山,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,文化输出现象，真是见识到了这个话题下精日作妖程度之高，你宣扬国潮放什么淘宝日式伞，以倭代华还有脸了，一堆营销号在那骂网友民粹，吐，国内唐风建筑被祸害成什么样了，原本属于我们的朱白丹青全送给日本人了,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,电饭煲是日本发明的以后别吃饭了，路上跑的那么多日本车一辆一辆拦下来一部一部砸，这是满清遗老还是红卫兵,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,画着和服女孩的油纸伞这叫国潮，喜欢和风就搞和风，但是非要把夹杂着和风元素的东西称作中国风就很恶心了吧，隔一段时间了这种事件又上热搜了，是外务省的经费给够了，又开始脱敏训练了,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,国潮放什么日式，评论也是搞笑，以倭代唐可耻至极,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,大清已经亡了，还准备闭关锁国,0,0,0,1,0,0,1,0,0,0
大爷怒斥夜市悬挂日式雨伞,装饰而已，审美难道不应该是没有国界的么，觉得好看挂一挂，为什么要和民族政治搭上关系,0,0,0,1,0,0,1,0,0,1
大爷怒斥夜市悬挂日式雨伞,矫枉过正必被反噬，以后就会有人拿这个借口扰乱社会,0,0,0,1,0,0,1,0,0,1
